pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
28.0,4.45,2,22,7,1970-01-01 00:00:01.425163500,41.87925508,-87.642649,41.88530002,-87.64280847,0.0,17031081401.0,17031280100.0,Credit Card,Taxi Affiliation Services,120.0,28.0,1.0
12.0,12.45,3,1,1,1970-01-01 00:00:01.425171600,41.99393013,-87.75835359,41.99393013,-87.75835359,4.53,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,960.0,12.0,0.0
8.0,8.65,3,1,1,1970-01-01 00:00:01.425172500,41.90749193,-87.63576009,41.93631013,-87.65156259,0.0,17031081401.0,17031063000.0,Cash,Blue Ribbon Taxi Association Inc.,720.0,6.0,0.0
8.0,4.45,3,5,1,1970-01-01 00:00:01.425187800,41.89321636,-87.63784421,41.89321636,-87.63784421,0.4,17031081401.0,17031081800.0,Credit Card,Taxi Affiliation Services,180.0,8.0,5.0
8.0,38.45,3,7,1,1970-01-01 00:00:01.425193200,41.89833179,-87.62076287,41.97907082,-87.90303966,17.6,17031081401.0,17031980000.0,Cash,Taxi Affiliation Services,1380.0,76.0,0.0
8.0,6.65,3,12,1,1970-01-01 00:00:01.425213000,41.89092203,-87.61886836,41.91461629,-87.63171737,0.1,17031081401.0,17031071500.0,Cash,Taxi Affiliation Services,300.0,7.0,0.0
28.0,4.85,3,12,1,1970-01-01 00:00:01.425213900,41.88530002,-87.64280847,41.88528132,-87.6572332,0.0,17031081401.0,17031833000.0,Cash,Taxi Affiliation Services,240.0,28.0,0.0
8.0,4.65,3,13,1,1970-01-01 00:00:01.425214800,41.89960211,-87.63330804,41.89960211,-87.63330804,0.5,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,180.0,8.0,0.0
32.0,6.65,3,16,1,1970-01-01 00:00:01.425226500,41.88498719,-87.62099291,41.85934972,-87.61735801,1.7,17031081401.0,17031330100.0,Cash,Dispatch Taxi Affiliation,360.0,33.0,0.0
76.0,41.05,3,16,1,1970-01-01 00:00:01.425228300,41.97907082,-87.90303966,41.89250778,-87.62621491,19.7,17031081401.0,17031081500.0,Credit Card,Choice Taxi Association,2100.0,8.0,10.0
76.0,31.65,3,0,2,1970-01-01 00:00:01.425257100,41.97907082,-87.90303966,41.92907766,-87.64629348,15.5,17031081401.0,17031070200.0,Credit Card,Dispatch Taxi Affiliation,1320.0,7.0,4.0
22.0,6.85,3,2,2,1970-01-01 00:00:01.425264300,41.92276062,-87.69915534,41.90120699,-87.67635599,1.9,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,300.0,24.0,0.0
21.0,5.85,3,3,2,1970-01-01 00:00:01.425267900,41.9386662,-87.71121059,41.92434708,-87.73473975,1.3,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,300.0,20.0,0.0
76.0,35.65,3,4,2,1970-01-01 00:00:01.425270600,41.98026432,-87.9136246,41.89960211,-87.63330804,1.1,17031081401.0,17031345278.265589,Credit Card,Blue Ribbon Taxi Association Inc.,1200.0,8.0,7.5
8.0,40.05,3,6,2,1970-01-01 00:00:01.425278700,41.89503345,-87.61971067,41.97907082,-87.90303966,18.5,17031081401.0,17031980000.0,Cash,Dispatch Taxi Affiliation,3480.0,76.0,0.0
8.0,8.05,3,9,2,1970-01-01 00:00:01.425286800,41.89321636,-87.63784421,41.87925508,-87.642649,0.0,17031081401.0,17031281900.0,Cash,Taxi Affiliation Services,720.0,28.0,0.0
7.0,3.25,3,15,2,1970-01-01 00:00:01.425311100,41.91461629,-87.63171737,41.91461629,-87.63171737,0.0,17031081401.0,17031071500.0,Cash,Dispatch Taxi Affiliation,0.0,7.0,0.0
28.0,17.65,3,18,2,1970-01-01 00:00:01.425321000,41.87925508,-87.642649,41.94269184,-87.65177051,6.8,17031081401.0,17031062100.0,Cash,Dispatch Taxi Affiliation,1380.0,6.0,0.0
32.0,13.05,3,20,2,1970-01-01 00:00:01.425328200,41.88498719,-87.62099291,41.93839126,-87.63857492,0.2,17031081401.0,17031063200.0,Cash,Taxi Affiliation Services,1140.0,6.0,0.0
8.0,18.05,3,23,2,1970-01-01 00:00:01.425338100,41.89204214,-87.63186395,41.97024498,-87.71343533,7.8,17031081401.0,17031140200.0,Credit Card,Dispatch Taxi Affiliation,960.0,14.0,3.61
32.0,6.65,3,2,3,1970-01-01 00:00:01.425350700,41.88099447,-87.63274649,41.89915561,-87.62621053,0.0,17031081401.0,17031081201.0,Cash,Blue Ribbon Taxi Association Inc.,360.0,8.0,0.0
56.0,12.85,3,8,3,1970-01-01 00:00:01.425372300,41.79259236,-87.76961545,41.83908691,-87.71400381,0.0,17031081401.0,17031345278.265589,Credit Card,Taxi Affiliation Services,1200.0,30.0,2.15
32.0,6.85,3,11,3,1970-01-01 00:00:01.425380400,41.88099447,-87.63274649,41.89250778,-87.62621491,1.3,17031081401.0,17031081500.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
32.0,4.45,3,12,3,1970-01-01 00:00:01.425384000,41.88099447,-87.63274649,41.89250778,-87.62621491,0.4,17031081401.0,17031081500.0,Cash,KOAM Taxi Association,180.0,8.0,0.0
8.0,6.65,3,13,3,1970-01-01 00:00:01.425389400,41.89321636,-87.63784421,41.88099447,-87.63274649,1.4,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,420.0,32.0,0.0
32.0,6.05,3,13,3,1970-01-01 00:00:01.425390300,41.88498719,-87.62099291,41.89321636,-87.63784421,0.9,17031081401.0,17031081800.0,Cash,Taxi Affiliation Services,420.0,8.0,0.0
32.0,5.65,3,14,3,1970-01-01 00:00:01.425392100,41.87740612,-87.62197165,41.88099447,-87.63274649,0.0,17031081401.0,17031839100.0,Credit Card,Taxi Affiliation Services,360.0,32.0,2.0
76.0,33.0,3,14,3,1970-01-01 00:00:01.425393900,41.97907082,-87.90303966,41.97907082,-87.90303966,0.0,17031081401.0,17031980000.0,Credit Card,Dispatch Taxi Affiliation,0.0,76.0,0.0
8.0,4.25,3,15,3,1970-01-01 00:00:01.425394800,41.89092203,-87.61886836,41.89250778,-87.62621491,0.4,17031081401.0,17031081500.0,Credit Card,Choice Taxi Association,120.0,8.0,0.0
32.0,5.65,3,15,3,1970-01-01 00:00:01.425394800,41.87740612,-87.62197165,41.88099447,-87.63274649,0.9,17031081401.0,17031839100.0,Cash,KOAM Taxi Association,360.0,32.0,0.0
56.0,53.85,3,15,3,1970-01-01 00:00:01.425395700,41.79259236,-87.76961545,41.8997859996522,-87.64807667561502,25.6,17031081401.0,17031345278.265589,Credit Card,Taxi Affiliation Services,3420.0,32.0,11.15
76.0,32.25,3,15,3,1970-01-01 00:00:01.425396600,41.97907082,-87.90303966,41.8997859996522,-87.64807667561502,15.6,17031081401.0,17031345278.265589,Cash,KOAM Taxi Association,1320.0,32.0,0.0
32.0,8.05,3,16,3,1970-01-01 00:00:01.425400200,41.88099447,-87.63274649,41.89830587,-87.65361398,1.4,17031081401.0,17031842300.0,Credit Card,Dispatch Taxi Affiliation,660.0,24.0,0.0
28.0,4.65,3,17,3,1970-01-01 00:00:01.425402900,41.88530002,-87.64280847,41.88099447,-87.63274649,0.3,17031081401.0,17031839100.0,Cash,Taxi Affiliation Services,240.0,32.0,0.0
8.0,7.05,3,17,3,1970-01-01 00:00:01.425403800,41.89204214,-87.63186395,41.88099447,-87.63274649,0.0,17031081401.0,17031839100.0,Credit Card,Taxi Affiliation Services,600.0,32.0,2.0
7.0,3.65,3,17,3,1970-01-01 00:00:01.425403800,41.92208254,-87.63415609,41.92208254,-87.63415609,0.0,17031081401.0,17031071400.0,Cash,Dispatch Taxi Affiliation,120.0,7.0,0.0
32.0,14.65,3,18,3,1970-01-01 00:00:01.425407400,41.88099447,-87.63274649,41.93465045,-87.63464788,5.2,17031081401.0,17031063303.0,Cash,Top Cab Affiliation,1200.0,6.0,0.0
28.0,6.05,3,21,3,1970-01-01 00:00:01.425419100,41.87400538,-87.66351755,41.87400538,-87.66351755,1.3,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,360.0,28.0,2.0
32.0,14.25,3,22,3,1970-01-01 00:00:01.425420900,41.87886558,-87.62519214,41.92268628,-87.64948873,5.2,17031081401.0,17031345278.265589,Credit Card,Taxi Affiliation Services,960.0,7.0,4.0
28.0,7.45,3,0,4,1970-01-01 00:00:01.425429900,41.87400538,-87.66351755,41.89960211,-87.63330804,2.1,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,420.0,8.0,0.0
32.0,6.25,3,9,4,1970-01-01 00:00:01.425461400,41.88099447,-87.63274649,41.89503345,-87.61971067,1.2,17031081401.0,17031081401.0,Cash,Choice Taxi Association,420.0,8.0,0.0
32.0,5.45,3,9,4,1970-01-01 00:00:01.425462300,41.88099447,-87.63274649,41.88099447,-87.63274649,0.4,17031081401.0,17031839100.0,Credit Card,KOAM Taxi Association,420.0,32.0,2.0
8.0,7.45,3,11,4,1970-01-01 00:00:01.425469500,41.89503345,-87.61971067,41.88530002,-87.64280847,1.6,17031081401.0,17031280100.0,Cash,Taxi Affiliation Services,600.0,28.0,0.0
6.0,9.25,3,12,4,1970-01-01 00:00:01.425471300,41.9442266,-87.65599818,41.89960211,-87.63330804,0.1,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,420.0,8.0,0.0
32.0,5.65,3,14,4,1970-01-01 00:00:01.425478500,41.88099447,-87.63274649,41.87925508,-87.642649,0.8,17031081401.0,17031281900.0,Cash,KOAM Taxi Association,360.0,28.0,0.0
32.0,6.85,3,16,4,1970-01-01 00:00:01.425487500,41.88498719,-87.62099291,41.88530002,-87.64280847,0.9,17031081401.0,17031280100.0,Cash,Dispatch Taxi Affiliation,540.0,28.0,0.0
8.0,5.05,3,16,4,1970-01-01 00:00:01.425487500,41.89250778,-87.62621491,41.88498719,-87.62099291,0.8,17031081401.0,17031320100.0,Cash,Dispatch Taxi Affiliation,240.0,32.0,0.0
32.0,17.05,3,18,4,1970-01-01 00:00:01.425492000,41.88099447,-87.63274649,41.93839126,-87.63857492,0.0,17031081401.0,17031063200.0,Credit Card,Taxi Affiliation Services,1440.0,6.0,4.25
28.0,9.25,3,18,4,1970-01-01 00:00:01.425492000,41.87925508,-87.642649,41.89915561,-87.62621053,2.1,17031081401.0,17031081201.0,Credit Card,Dispatch Taxi Affiliation,900.0,8.0,2.0
56.0,38.04,3,18,4,1970-01-01 00:00:01.425492900,41.79259236,-87.76961545,41.9442266,-87.65599818,17.3,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,2400.0,6.0,8.31
76.0,40.05,3,19,4,1970-01-01 00:00:01.425496500,41.97907082,-87.90303966,41.88498719,-87.62099291,18.4,17031081401.0,17031320100.0,Credit Card,Choice Taxi Association,3120.0,32.0,2.0
8.0,5.65,3,19,4,1970-01-01 00:00:01.425496500,41.89204214,-87.63186395,41.89204214,-87.63186395,1.0,17031081401.0,17031081700.0,Credit Card,Choice Taxi Association,360.0,8.0,3.0
6.0,6.05,3,19,4,1970-01-01 00:00:01.425497400,41.9416281,-87.66144337,41.92876301,-87.66567684,1.2,17031081401.0,17031070600.0,Cash,Dispatch Taxi Affiliation,360.0,7.0,0.0
8.0,4.25,3,19,4,1970-01-01 00:00:01.425497400,41.89197151,-87.61294541,41.89250778,-87.62621491,0.0,17031081401.0,17031081500.0,Cash,Taxi Affiliation Services,180.0,8.0,0.0
32.0,4.25,3,22,4,1970-01-01 00:00:01.425508200,41.88099447,-87.63274649,41.89204214,-87.63186395,0.0,17031081401.0,17031081700.0,Cash,Taxi Affiliation Services,120.0,8.0,0.0
8.0,4.25,3,0,5,1970-01-01 00:00:01.425515400,41.89250778,-87.62621491,41.88099447,-87.63274649,0.5,17031081401.0,17031839100.0,Credit Card,Dispatch Taxi Affiliation,180.0,32.0,2.0
76.0,44.25,3,8,5,1970-01-01 00:00:01.425543300,41.97907082,-87.90303966,41.90278805,-87.62614559,18.1,17031081401.0,17031081202.0,Credit Card,Taxi Affiliation Services,4920.0,8.0,13.85
28.0,7.25,3,9,5,1970-01-01 00:00:01.425546000,41.87925508,-87.642649,41.88099447,-87.63274649,0.9,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,660.0,32.0,0.0
8.0,9.65,3,9,5,1970-01-01 00:00:01.425548700,41.90026569,-87.63210922,41.88099447,-87.63274649,3.5,17031081401.0,17031839100.0,Credit Card,Choice Taxi Association,1020.0,32.0,1.0
1.0,18.45,3,11,5,1970-01-01 00:00:01.425553200,42.00962288,-87.67016686,42.00962288,-87.67016686,8.0,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,780.0,1.0,0.0
76.0,33.45,3,15,5,1970-01-01 00:00:01.425567600,41.98026432,-87.9136246,41.9442266,-87.65599818,14.5,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,3600.0,6.0,7.09
8.0,16.45,3,21,5,1970-01-01 00:00:01.425590100,41.89960211,-87.63330804,41.9000696,-87.72091824,5.7,17031081401.0,17031345278.265589,Cash,Choice Taxi Association,1440.0,23.0,0.0
12.0,15.85,3,21,5,1970-01-01 00:00:01.425591900,41.99393013,-87.75835359,41.99393013,-87.75835359,6.03,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,900.0,12.0,0.0
8.0,6.85,3,23,5,1970-01-01 00:00:01.425597300,41.89092203,-87.61886836,41.89092203,-87.61886836,1.4,17031081401.0,17031081403.0,Cash,Dispatch Taxi Affiliation,540.0,8.0,0.0
8.0,5.45,3,8,6,1970-01-01 00:00:01.425629700,41.89250778,-87.62621491,41.88498719,-87.62099291,0.9,17031081401.0,17031320100.0,Cash,Dispatch Taxi Affiliation,300.0,32.0,0.0
8.0,6.65,3,8,6,1970-01-01 00:00:01.425629700,41.89092203,-87.61886836,41.87740612,-87.62197165,1.3,17031081401.0,17031320400.0,Credit Card,Dispatch Taxi Affiliation,420.0,32.0,2.0
32.0,11.25,3,8,6,1970-01-01 00:00:01.425631500,41.88099447,-87.63274649,41.85934972,-87.61735801,3.6,17031081401.0,17031330100.0,Credit Card,Dispatch Taxi Affiliation,840.0,33.0,2.0
32.0,7.65,3,9,6,1970-01-01 00:00:01.425633300,41.87060737,-87.62217294,41.85934972,-87.61735801,2.0,17031081401.0,17031330100.0,Cash,KOAM Taxi Association,480.0,33.0,0.0
28.0,6.85,3,10,6,1970-01-01 00:00:01.425636000,41.88528132,-87.6572332,41.88099447,-87.63274649,1.3,17031081401.0,17031839100.0,Cash,Taxi Affiliation Services,540.0,32.0,0.0
8.0,16.05,3,10,6,1970-01-01 00:00:01.425637800,41.89960211,-87.63330804,41.92276062,-87.69915534,6.5,17031081401.0,17031345278.265589,Credit Card,Taxi Affiliation Services,900.0,22.0,3.2
28.0,3.25,3,13,6,1970-01-01 00:00:01.425646800,41.87400538,-87.66351755,41.87400538,-87.66351755,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,0.0,28.0,0.0
32.0,13.45,3,17,6,1970-01-01 00:00:01.425662100,41.87886558,-87.62519214,41.92276062,-87.69915534,4.7,17031081401.0,17031345278.265589,Credit Card,Choice Taxi Association,1260.0,22.0,3.35
41.0,21.85,3,18,6,1970-01-01 00:00:01.425665700,41.79409025,-87.59231086,41.79259236,-87.76961545,0.5,17031081401.0,17031345278.265589,Credit Card,Taxi Affiliation Services,2040.0,56.0,7.15
8.0,6.65,3,18,6,1970-01-01 00:00:01.425665700,41.89833179,-87.62076287,41.89197151,-87.61294541,1.0,17031081401.0,17031081402.0,Cash,Dispatch Taxi Affiliation,540.0,8.0,0.0
32.0,8.85,3,19,6,1970-01-01 00:00:01.425670200,41.88099447,-87.63274649,41.89967018,-87.6698378,2.8,17031081401.0,17031242100.0,Credit Card,Dispatch Taxi Affiliation,480.0,24.0,2.0
8.0,6.85,3,21,6,1970-01-01 00:00:01.425677400,41.90752008,-87.6266589,41.89250778,-87.62621491,1.4,17031081401.0,17031081500.0,Cash,Northwest Management LLC,540.0,8.0,0.0
76.0,32.65,3,21,6,1970-01-01 00:00:01.425677400,41.97907082,-87.90303966,41.92208254,-87.63415609,15.5,17031081401.0,17031071400.0,Credit Card,Dispatch Taxi Affiliation,1680.0,7.0,6.93
6.0,6.65,3,21,6,1970-01-01 00:00:01.425677400,41.93465916,-87.64672973,41.91474731,-87.65400703,0.0,17031081401.0,17031832600.0,Credit Card,Taxi Affiliation Services,480.0,7.0,2.0
33.0,15.65,3,0,7,1970-01-01 00:00:01.425689100,41.85718386,-87.62033462,41.90120699,-87.67635599,6.0,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,960.0,24.0,4.65
6.0,19.85,3,1,7,1970-01-01 00:00:01.425691800,41.9442266,-87.65599818,41.92276062,-87.69915534,8.3,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,1680.0,22.0,0.0
8.0,5.05,3,1,7,1970-01-01 00:00:01.425692700,41.89204214,-87.63186395,41.88099447,-87.63274649,0.9,17031081401.0,17031839100.0,Credit Card,Dispatch Taxi Affiliation,240.0,32.0,3.0
8.0,14.05,3,2,7,1970-01-01 00:00:01.425695400,41.89204214,-87.63186395,41.94922091,-87.6519704,5.5,17031081401.0,17031061000.0,Cash,Choice Taxi Association,960.0,6.0,0.0
6.0,9.25,3,3,7,1970-01-01 00:00:01.425697200,41.9442266,-87.65599818,41.92268628,-87.64948873,2.7,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,780.0,7.0,0.0
8.0,4.65,3,8,7,1970-01-01 00:00:01.425717900,41.89250778,-87.62621491,41.89207264,-87.62887416,0.5,17031081401.0,17031081600.0,Cash,Dispatch Taxi Affiliation,240.0,8.0,0.0
32.0,5.25,3,9,7,1970-01-01 00:00:01.425719700,41.88099447,-87.63274649,41.87740612,-87.62197165,0.7,17031081401.0,17031320400.0,Cash,Taxi Affiliation Services,240.0,32.0,0.0
6.0,12.05,3,12,7,1970-01-01 00:00:01.425729600,41.9442266,-87.65599818,41.92268628,-87.64948873,4.1,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,780.0,7.0,0.0
8.0,18.45,3,13,7,1970-01-01 00:00:01.425735000,41.89915561,-87.62621053,41.99444225,-87.66522478,7.6,17031081401.0,17031030200.0,Cash,Choice Taxi Association,1080.0,77.0,0.0
32.0,5.25,3,14,7,1970-01-01 00:00:01.425736800,41.88099447,-87.63274649,41.87925508,-87.642649,0.9,17031081401.0,17031281900.0,Credit Card,Taxi Affiliation Services,300.0,28.0,0.0
8.0,13.45,3,14,7,1970-01-01 00:00:01.425736800,41.89915561,-87.62621053,41.93608654,-87.66611069,4.3,17031081401.0,17031062700.0,Cash,Dispatch Taxi Affiliation,1200.0,6.0,0.0
32.0,5.65,3,15,7,1970-01-01 00:00:01.425741300,41.88498719,-87.62099291,41.89833179,-87.62076287,0.0,17031081401.0,17031081300.0,Credit Card,Taxi Affiliation Services,360.0,8.0,4.0
76.0,37.05,3,15,7,1970-01-01 00:00:01.425741300,41.97907082,-87.90303966,41.89915561,-87.62621053,16.8,17031081401.0,17031081201.0,Credit Card,2733 - 74600 Benny Jona,3480.0,8.0,5.0
32.0,15.25,3,15,7,1970-01-01 00:00:01.425743100,41.88498719,-87.62099291,41.93570647,-87.70385454,6.1,17031081401.0,17031210700.0,Credit Card,Dispatch Taxi Affiliation,780.0,21.0,3.25
33.0,8.45,3,18,7,1970-01-01 00:00:01.425752100,41.85934972,-87.61735801,41.87740612,-87.62197165,2.2,17031081401.0,17031320400.0,Cash,Taxi Affiliation Services,660.0,32.0,0.0
8.0,6.05,3,18,7,1970-01-01 00:00:01.425753000,41.89092203,-87.61886836,41.89833179,-87.62076287,0.8,17031081401.0,17031081300.0,Credit Card,Dispatch Taxi Affiliation,420.0,8.0,2.0
7.0,3.45,3,20,7,1970-01-01 00:00:01.425759300,41.93057857,-87.64220631,41.93057857,-87.64220631,0.1,17031081401.0,17031070102.0,Cash,Dispatch Taxi Affiliation,60.0,7.0,0.0
32.0,35.85,3,23,7,1970-01-01 00:00:01.425769200,41.87101588,-87.63140653,41.97907082,-87.90303966,17.7,17031081401.0,17031980000.0,Cash,Northwest Management LLC,1320.0,76.0,0.0
6.0,7.25,3,0,1,1970-01-01 00:00:01.425775500,41.94629454,-87.65429808,41.92681118,-87.64260525,1.5,17031081401.0,17031070103.0,Cash,Dispatch Taxi Affiliation,540.0,7.0,0.0
32.0,5.45,3,1,1,1970-01-01 00:00:01.425778200,41.87060737,-87.62217294,41.87060737,-87.62217294,0.7,17031081401.0,17031320600.0,Cash,Dispatch Taxi Affiliation,360.0,32.0,0.0
8.0,13.25,3,1,1,1970-01-01 00:00:01.425778200,41.89960211,-87.63330804,41.87400538,-87.66351755,4.9,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,900.0,28.0,3.55
8.0,15.45,3,3,1,1970-01-01 00:00:01.425783600,41.89204214,-87.63186395,41.93623718,-87.65641153,6.2,17031081401.0,17031062900.0,Cash,Dispatch Taxi Affiliation,840.0,6.0,0.0
24.0,16.65,3,3,1,1970-01-01 00:00:01.425784500,41.89950655,-87.67960029,41.94629454,-87.65429808,4.6,17031081401.0,17031832000.0,Credit Card,Dispatch Taxi Affiliation,1620.0,6.0,4.15
7.0,7.65,3,5,1,1970-01-01 00:00:01.425790800,41.92268628,-87.64948873,41.92276062,-87.69915534,2.1,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,420.0,22.0,0.0
8.0,6.05,3,5,1,1970-01-01 00:00:01.425792600,41.89960211,-87.63330804,41.89960211,-87.63330804,1.2,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,300.0,8.0,0.0
5.0,6.45,3,5,1,1970-01-01 00:00:01.425793500,41.94779159,-87.68383494,41.9442266,-87.65599818,1.8,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,240.0,6.0,1.0
7.0,12.65,3,5,1,1970-01-01 00:00:01.425793500,41.92907766,-87.64629348,41.87740612,-87.62197165,4.5,17031081401.0,17031320400.0,Credit Card,Taxi Affiliation Services,780.0,32.0,2.5
8.0,33.65,3,8,1,1970-01-01 00:00:01.425802500,41.89960211,-87.63330804,41.98026432,-87.9136246,16.6,17031081401.0,17031345278.265589,Credit Card,Top Cab Affiliation,1260.0,76.0,8.9
8.0,9.25,3,8,1,1970-01-01 00:00:01.425803400,41.89250778,-87.62621491,41.92177819,-87.65106188,2.6,17031081401.0,17031071100.0,Credit Card,Dispatch Taxi Affiliation,720.0,7.0,2.0
1.0,3.85,3,8,1,1970-01-01 00:00:01.425804300,42.00962288,-87.67016686,42.00962288,-87.67016686,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,120.0,1.0,0.0
8.0,29.25,3,11,1,1970-01-01 00:00:01.425812400,41.89833179,-87.62076287,41.78599852,-87.75093429,0.0,17031081401.0,17031980100.0,Cash,Taxi Affiliation Services,1440.0,56.0,0.0
32.0,9.85,3,13,1,1970-01-01 00:00:01.425820500,41.88498719,-87.62099291,41.85934972,-87.61735801,2.7,17031081401.0,17031330100.0,Cash,Dispatch Taxi Affiliation,720.0,33.0,0.0
32.0,5.05,3,14,1,1970-01-01 00:00:01.425823200,41.88099447,-87.63274649,41.89092203,-87.61886836,0.6,17031081401.0,17031081403.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
7.0,9.85,3,14,1,1970-01-01 00:00:01.425825900,41.92208254,-87.63415609,41.88099447,-87.63274649,3.0,17031081401.0,17031839100.0,Credit Card,Dispatch Taxi Affiliation,720.0,32.0,3.0
76.0,35.04,3,20,1,1970-01-01 00:00:01.425844800,41.97907082,-87.90303966,41.89250778,-87.62621491,17.4,17031081401.0,17031081500.0,Credit Card,Dispatch Taxi Affiliation,1380.0,8.0,7.41
7.0,13.45,3,4,2,1970-01-01 00:00:01.425874500,41.92268628,-87.64948873,41.89060885,-87.75604671,5.1,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,900.0,25.0,0.0
24.0,3.25,3,6,2,1970-01-01 00:00:01.425882600,41.89830587,-87.65361398,41.89830587,-87.65361398,0.0,17031081401.0,17031842300.0,Cash,Taxi Affiliation Services,0.0,24.0,0.0
32.0,10.45,3,8,2,1970-01-01 00:00:01.425890700,41.88099447,-87.63274649,41.87060737,-87.62217294,2.7,17031081401.0,17031320600.0,Cash,Dispatch Taxi Affiliation,960.0,32.0,0.0
77.0,4.65,3,9,2,1970-01-01 00:00:01.425893400,41.9867118,-87.66341641,41.9867118,-87.66341641,0.5,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,180.0,77.0,0.0
8.0,7.45,3,10,2,1970-01-01 00:00:01.425897900,41.89960211,-87.63330804,41.92268628,-87.64948873,1.7,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,540.0,7.0,0.0
8.0,8.25,3,12,2,1970-01-01 00:00:01.425904200,41.9049353,-87.64990723,41.88498719,-87.62099291,0.1,17031081401.0,17031320100.0,Credit Card,Taxi Affiliation Services,660.0,32.0,2.0
32.0,7.85,3,17,2,1970-01-01 00:00:01.425923100,41.88099447,-87.63274649,41.90278805,-87.62614559,0.1,17031081401.0,17031081202.0,Cash,Taxi Affiliation Services,600.0,8.0,0.0
76.0,37.45,3,18,2,1970-01-01 00:00:01.425924900,41.97907082,-87.90303966,41.89204214,-87.63186395,17.5,17031081401.0,17031081700.0,Credit Card,Choice Taxi Association,2820.0,8.0,7.85
28.0,10.25,3,19,2,1970-01-01 00:00:01.425927600,41.88530002,-87.64280847,41.90278805,-87.62614559,2.1,17031081401.0,17031081202.0,Credit Card,Choice Taxi Association,1020.0,8.0,2.55
8.0,7.65,3,20,2,1970-01-01 00:00:01.425932100,41.89092203,-87.61886836,41.87925508,-87.642649,0.0,17031081401.0,17031281900.0,Credit Card,Taxi Affiliation Services,540.0,28.0,2.0
32.0,35.25,3,22,2,1970-01-01 00:00:01.425938400,41.87740612,-87.62197165,41.8997859996522,-87.64807667561502,0.0,17031081401.0,17031806600.0,Cash,Taxi Affiliation Services,1500.0,32.0,0.0
8.0,12.85,3,1,3,1970-01-01 00:00:01.425949200,41.89960211,-87.63330804,41.9442266,-87.65599818,5.1,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,600.0,6.0,0.0
6.0,14.05,3,7,3,1970-01-01 00:00:01.425970800,41.94517045,-87.66879444,41.89503345,-87.61971067,5.7,17031081401.0,17031081401.0,Cash,Dispatch Taxi Affiliation,900.0,8.0,0.0
76.0,32.25,3,17,3,1970-01-01 00:00:01.426007700,41.97907082,-87.90303966,41.8997859996522,-87.64807667561502,15.6,17031081401.0,17031345278.265589,Credit Card,Taxi Affiliation Services,1680.0,32.0,5.0
77.0,23.05,3,17,3,1970-01-01 00:00:01.426008600,41.9867118,-87.66341641,41.9867118,-87.66341641,6.84,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,2700.0,77.0,0.0
24.0,7.85,3,18,3,1970-01-01 00:00:01.426012200,41.90602597,-87.67531162,41.89321636,-87.63784421,2.3,17031081401.0,17031081800.0,Credit Card,Taxi Affiliation Services,420.0,8.0,2.0
32.0,6.45,3,19,3,1970-01-01 00:00:01.426014000,41.88099447,-87.63274649,41.90026569,-87.63210922,1.3,17031081401.0,17031081000.0,Cash,Dispatch Taxi Affiliation,420.0,8.0,0.0
8.0,15.25,3,19,3,1970-01-01 00:00:01.426016700,41.89204214,-87.63186395,41.93823229,-87.64678208,0.56,17031081401.0,17031063100.0,Cash,Dispatch Taxi Affiliation,960.0,6.0,0.0
